Provinsi,Kabupaten/Kota,Jenis Ikan,Volume Produksi,Nilai Produksi,Konsumsi
KALIMANTAN SELATAN,BARITO KUALA,NILA,654.976,15438467000,0
KALIMANTAN SELATAN,BARITO KUALA,NILEM,347.8,6224315000,0
KALIMANTAN SELATAN,BARITO KUALA,PATIN,682.611,45014965000,0
KALIMANTAN SELATAN,BARITO KUALA,SELUANG,287.927,6940200000,0
KALIMANTAN SELATAN,BARITO KUALA,SEPAT,4.657,57850000,0
KALIMANTAN SELATAN,BARITO KUALA,TAWES,228.404,5242990000,0
KALIMANTAN SELATAN,BARITO KUALA,UDANG,1190.148,18778366000,0
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,BAUNG,262.138,10485520000,0
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,BETOK,1673.472,58645485000,0
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,GABUS,2186.333,146917620000,3537
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,GURAMI,1536.404,18779750000,0
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,LELE,795.702,1797528684,0
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,MAS,498.278,14948340000,0
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,NILA,275.601,5512020000,0
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,NILEM,188.995,3779900000,0
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,PATIN,1496.35,56228470000,0
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,SEPAT,4533.923,110847070000,0
KALIMANTAN SELATAN,HULU SUNGAI SELATAN,UDANG,18.138,1451040000,0
KALIMANTAN SELATAN,HULU SUNGAI TENGAH,BELUT LAUT,361.75,10852500000,0
KALIMANTAN SELATAN,HULU SUNGAI TENGAH,BETOK,1476.915,76932600000,0
